product_id,month,units_sold
FUR-BO-10001608,2012-07-01,6
FUR-BO-10001608,2012-11-01,12
FUR-BO-10001608,2013-04-01,5
FUR-BO-10001608,2014-01-01,3
FUR-BO-10001619,2013-11-01,5
FUR-BO-10001619,2014-01-01,1
FUR-BO-10001621,2011-10-01,2
FUR-BO-10001621,2012-12-01,3
FUR-BO-10001621,2013-09-01,8
FUR-BO-10001621,2014-01-01,2
FUR-BO-10001621,2014-08-01,2
FUR-BO-10001621,2014-09-01,1
FUR-BO-10001641,2012-06-01,4
FUR-BO-10001641,2012-09-01,5
FUR-BO-10001641,2013-11-01,1
FUR-BO-10001641,2013-12-01,1
FUR-BO-10001641,2014-02-01,4
FUR-BO-10001646,2011-03-01,2
FUR-BO-10001646,2011-04-01,8
FUR-BO-10001646,2011-05-01,3
FUR-BO-10001646,2012-06-01,2
FUR-BO-10001646,2012-09-01,1
FUR-BO-10001646,2012-11-01,3
FUR-BO-10001646,2013-12-01,10
FUR-BO-10001646,2014-03-01,4
FUR-BO-10001646,2014-04-01,2
FUR-BO-10001646,2014-05-01,3
FUR-BO-10001646,2014-08-01,1
FUR-BO-10001646,2014-10-01,4
FUR-BO-10001668,2011-12-01,2
FUR-BO-10001668,2012-10-01,3
FUR-BO-10001668,2013-08-01,8
FUR-BO-10001668,2013-09-01,7
FUR-BO-10001668,2013-11-01,2
FUR-BO-10001668,2014-06-01,2
FUR-BO-10001668,2014-08-01,2
FUR-BO-10001668,2014-12-01,5
FUR-BO-10001679,2011-09-01,6
FUR-BO-10001679,2013-05-01,2
FUR-BO-10001679,2014-01-01,2
FUR-BO-10001679,2014-09-01,1
FUR-BO-10001699,2012-10-01,2
FUR-BO-10001708,2012-04-01,7
FUR-BO-10001708,2012-06-01,4
FUR-BO-10001708,2012-12-01,3
FUR-BO-10001708,2013-01-01,5
FUR-BO-10001708,2013-06-01,2
FUR-BO-10001708,2014-02-01,4
FUR-BO-10001708,2014-05-01,3
FUR-BO-10001714,2013-01-01,6
FUR-BO-10001714,2013-09-01,3
FUR-BO-10001721,2011-10-01,2
FUR-BO-10001721,2011-12-01,1
FUR-BO-10001721,2013-09-01,5
FUR-BO-10001721,2014-08-01,2
FUR-BO-10001739,2011-01-01,4
FUR-BO-10001739,2012-08-01,3
FUR-BO-10001739,2013-03-01,6
FUR-BO-10001739,2014-09-01,5
FUR-BO-10001739,2014-11-01,2
FUR-BO-10001739,2014-12-01,1
FUR-BO-10001746,2013-12-01,2
FUR-BO-10001749,2011-06-01,3
FUR-BO-10001749,2011-11-01,5
FUR-BO-10001749,2012-05-01,3
FUR-BO-10001749,2013-07-01,7
FUR-BO-10001749,2013-10-01,2
FUR-BO-10001749,2013-11-01,2
FUR-BO-10001749,2014-06-01,5
FUR-BO-10001753,2011-05-01,4
FUR-BO-10001753,2011-08-01,5
FUR-BO-10001753,2011-10-01,5
FUR-BO-10001753,2012-01-01,1
FUR-BO-10001753,2012-10-01,2
FUR-BO-10001753,2013-06-01,2
FUR-BO-10001753,2013-12-01,3
FUR-BO-10001753,2014-05-01,7
FUR-BO-10001753,2014-10-01,5
FUR-BO-10001779,2013-11-01,5
FUR-BO-10001779,2013-12-01,7
FUR-BO-10001779,2014-09-01,8
FUR-BO-10001779,2014-10-01,2
FUR-BO-10001779,2014-12-01,6
FUR-BO-10001781,2011-07-01,6
FUR-BO-10001781,2011-11-01,2
FUR-BO-10001781,2012-09-01,3
FUR-BO-10001781,2012-11-01,3
FUR-BO-10001781,2013-04-01,1
FUR-BO-10001781,2013-09-01,4
FUR-BO-10001781,2014-03-01,2
FUR-BO-10001781,2014-08-01,9
FUR-BO-10001798,2013-04-01,5
FUR-BO-10001798,2013-11-01,2
FUR-BO-10001798,2014-05-01,3
FUR-BO-10001798,2014-08-01,2
FUR-BO-10001811,2012-03-01,6
FUR-BO-10001811,2012-11-01,3
FUR-BO-10001811,2013-07-01,5
FUR-BO-10001811,2013-09-01,3
FUR-BO-10001811,2014-02-01,1
FUR-BO-10001811,2014-03-01,5
FUR-BO-10001811,2014-05-01,1
FUR-BO-10001811,2014-09-01,2
FUR-BO-10001822,2011-08-01,9
FUR-BO-10001822,2011-10-01,4
FUR-BO-10001822,2013-08-01,2
FUR-BO-10001822,2014-05-01,4
FUR-BO-10001822,2014-12-01,1
FUR-BO-10001831,2012-08-01,3
FUR-BO-10001831,2013-10-01,3
FUR-BO-10001831,2013-12-01,4
FUR-BO-10001831,2014-01-01,2
FUR-BO-10001834,2012-12-01,4
FUR-BO-10001834,2013-02-01,1
FUR-BO-10001834,2013-12-01,3
FUR-BO-10001834,2014-09-01,6
FUR-BO-10001835,2013-05-01,2
FUR-BO-10001860,2011-09-01,7
FUR-BO-10001860,2012-08-01,2
FUR-BO-10001860,2013-12-01,4
FUR-BO-10001860,2014-02-01,2
FUR-BO-10001860,2014-04-01,5
FUR-BO-10001867,2011-08-01,3
FUR-BO-10001867,2012-08-01,2
FUR-BO-10001867,2012-09-01,2
FUR-BO-10001867,2013-10-01,4
FUR-BO-10001867,2014-03-01,3
FUR-BO-10001867,2014-08-01,5
FUR-BO-10001867,2014-12-01,2
FUR-BO-10001872,2014-05-01,6
FUR-BO-10001873,2012-06-01,3
FUR-BO-10001873,2012-12-01,3
FUR-BO-10001874,2011-12-01,5
FUR-BO-10001874,2012-05-01,1
FUR-BO-10001874,2012-09-01,2
FUR-BO-10001874,2012-11-01,2
FUR-BO-10001874,2014-01-01,3
FUR-BO-10001874,2014-03-01,5
FUR-BO-10001874,2014-06-01,11
FUR-BO-10001875,2013-09-01,4
FUR-BO-10001875,2014-08-01,1
FUR-BO-10001876,2014-11-01,6
FUR-BO-10001888,2011-11-01,2
FUR-BO-10001888,2013-02-01,1
FUR-BO-10001888,2013-06-01,2
FUR-BO-10001892,2012-03-01,3
FUR-BO-10001892,2012-11-01,3
FUR-BO-10001892,2013-06-01,2
FUR-BO-10001892,2013-07-01,3
FUR-BO-10001918,2012-06-01,6
FUR-BO-10001918,2013-09-01,2
FUR-BO-10001918,2014-03-01,2
FUR-BO-10001934,2011-08-01,14
FUR-BO-10001934,2011-10-01,3
FUR-BO-10001934,2012-10-01,4
FUR-BO-10001934,2012-11-01,4
FUR-BO-10001934,2012-12-01,6
FUR-BO-10001934,2013-01-01,5
FUR-BO-10001934,2013-05-01,4
FUR-BO-10001934,2013-08-01,3
FUR-BO-10001934,2014-01-01,2
FUR-BO-10001934,2014-05-01,4
FUR-BO-10001934,2014-08-01,1
FUR-BO-10001934,2014-11-01,2
FUR-BO-10001943,2013-12-01,2
FUR-BO-10001943,2014-11-01,7
FUR-BO-10001943,2014-12-01,3
FUR-BO-10001946,2011-09-01,3
FUR-BO-10001946,2012-05-01,6
FUR-BO-10001946,2012-07-01,3
FUR-BO-10001946,2013-06-01,6
FUR-BO-10001946,2014-05-01,6
FUR-BO-10001946,2014-08-01,1
FUR-BO-10001946,2014-09-01,6
FUR-BO-10001966,2013-07-01,2
FUR-BO-10001966,2013-11-01,4
FUR-BO-10001966,2013-12-01,3
FUR-BO-10001967,2011-10-01,2
FUR-BO-10001967,2011-12-01,5
FUR-BO-10001967,2013-10-01,3
FUR-BO-10001969,2012-12-01,8
FUR-BO-10001969,2014-10-01,5
FUR-BO-10001969,2014-11-01,4
FUR-BO-10001969,2014-12-01,2
FUR-BO-10001972,2011-01-01,5
FUR-BO-10001972,2011-03-01,5
FUR-BO-10001972,2014-04-01,4
FUR-BO-10001972,2014-09-01,4
FUR-BO-10001972,2014-10-01,6
FUR-BO-10001972,2014-12-01,13
FUR-BO-10002000,2011-09-01,6
FUR-BO-10002000,2012-03-01,7
FUR-BO-10002000,2012-10-01,2
FUR-BO-10002000,2014-03-01,2
FUR-BO-10002000,2014-09-01,1
FUR-BO-10002003,2011-10-01,4
FUR-BO-10002003,2012-12-01,4
FUR-BO-10002003,2013-09-01,3
FUR-BO-10002003,2014-02-01,13
FUR-BO-10002003,2014-09-01,2
FUR-BO-10002008,2011-04-01,2
FUR-BO-10002008,2011-06-01,2
FUR-BO-10002008,2014-03-01,1
FUR-BO-10002031,2011-09-01,5
FUR-BO-10002031,2011-12-01,3
FUR-BO-10002031,2012-10-01,5
FUR-BO-10002031,2013-10-01,1
FUR-BO-10002031,2014-07-01,4
FUR-BO-10002031,2014-10-01,2
FUR-BO-10002032,2011-03-01,2
FUR-BO-10002032,2012-01-01,2
FUR-BO-10002032,2013-10-01,9
FUR-BO-10002032,2014-10-01,2
FUR-BO-10002042,2014-05-01,2
FUR-BO-10002084,2011-06-01,2
FUR-BO-10002084,2011-12-01,5
FUR-BO-10002084,2012-05-01,4
FUR-BO-10002084,2014-11-01,4
FUR-BO-10002084,2014-12-01,2
FUR-BO-10002109,2012-09-01,4
FUR-BO-10002109,2013-10-01,6
FUR-BO-10002109,2013-12-01,3
FUR-BO-10002133,2012-12-01,3
FUR-BO-10002133,2013-09-01,2
FUR-BO-10002133,2014-12-01,3
FUR-BO-10002142,2012-07-01,2
FUR-BO-10002142,2014-12-01,3
FUR-BO-10002182,2011-05-01,4
FUR-BO-10002182,2011-12-01,5
FUR-BO-10002182,2012-06-01,2
FUR-BO-10002182,2012-09-01,4
FUR-BO-10002182,2014-04-01,6
FUR-BO-10002182,2014-06-01,3
FUR-BO-10002202,2013-03-01,1
FUR-BO-10002202,2014-11-01,2
FUR-BO-10002204,2012-08-01,8
FUR-BO-10002204,2013-07-01,2
FUR-BO-10002204,2013-12-01,1
FUR-BO-10002204,2014-08-01,14
FUR-BO-10002204,2014-09-01,8
FUR-BO-10002204,2014-11-01,5
FUR-BO-10002206,2014-12-01,1
FUR-BO-10002213,2011-09-01,2
FUR-BO-10002213,2011-11-01,10
FUR-BO-10002213,2012-07-01,5
FUR-BO-10002213,2012-09-01,5
FUR-BO-10002213,2012-10-01,1
FUR-BO-10002213,2012-12-01,3
FUR-BO-10002213,2013-01-01,4
FUR-BO-10002213,2013-11-01,8
FUR-BO-10002213,2014-06-01,1
FUR-BO-10002213,2014-11-01,3
FUR-BO-10002214,2011-01-01,5
FUR-BO-10002214,2011-12-01,3
FUR-BO-10002214,2012-08-01,4
FUR-BO-10002214,2012-12-01,10
FUR-BO-10002214,2013-09-01,6
FUR-BO-10002214,2013-12-01,2
FUR-BO-10002214,2014-01-01,3
FUR-BO-10002235,2011-08-01,1
FUR-BO-10002235,2012-12-01,6
FUR-BO-10002235,2014-09-01,6
FUR-BO-10002235,2014-10-01,1
FUR-BO-10002250,2011-11-01,3
FUR-BO-10002250,2012-09-01,3
FUR-BO-10002250,2013-12-01,3
FUR-BO-10002250,2014-10-01,3
FUR-BO-10002268,2012-11-01,6
FUR-BO-10002268,2013-04-01,6
FUR-BO-10002268,2014-04-01,4
FUR-BO-10002277,2012-12-01,4
FUR-BO-10002277,2013-08-01,5
FUR-BO-10002277,2014-05-01,3
FUR-BO-10002277,2014-10-01,4
FUR-BO-10002285,2012-08-01,3
FUR-BO-10002285,2012-11-01,5
FUR-BO-10002289,2012-08-01,3
FUR-BO-10002289,2014-10-01,2
FUR-BO-10002300,2011-06-01,3
FUR-BO-10002300,2011-09-01,5
FUR-BO-10002300,2011-10-01,8
FUR-BO-10002300,2011-11-01,5
FUR-BO-10002300,2013-06-01,3
FUR-BO-10002300,2013-08-01,3
FUR-BO-10002300,2013-11-01,2
FUR-BO-10002300,2014-10-01,3
FUR-BO-10002300,2014-11-01,8
FUR-BO-10002308,2011-05-01,3
FUR-BO-10002308,2011-12-01,2
FUR-BO-10002308,2012-01-01,10
FUR-BO-10002308,2012-10-01,4
FUR-BO-10002308,2012-12-01,3
FUR-BO-10002308,2014-09-01,2
FUR-BO-10002309,2011-10-01,1
FUR-BO-10002309,2014-10-01,3
FUR-BO-10002318,2011-12-01,2
FUR-BO-10002318,2013-05-01,4
FUR-BO-10002318,2014-01-01,1
FUR-BO-10002318,2014-09-01,3
FUR-BO-10002324,2011-08-01,8
FUR-BO-10002324,2012-01-01,3
FUR-BO-10002324,2012-09-01,2
FUR-BO-10002324,2013-06-01,6
FUR-BO-10002325,2011-11-01,3
FUR-BO-10002325,2012-09-01,4
FUR-BO-10002325,2014-03-01,3
FUR-BO-10002325,2014-05-01,2
FUR-BO-10002334,2013-09-01,2
FUR-BO-10002334,2014-12-01,3
FUR-BO-10002346,2011-06-01,8
FUR-BO-10002346,2012-09-01,2
FUR-BO-10002346,2012-12-01,2
FUR-BO-10002346,2013-09-01,5
FUR-BO-10002346,2013-12-01,5
FUR-BO-10002346,2014-09-01,2
FUR-BO-10002346,2014-10-01,7
FUR-BO-10002352,2011-05-01,3
FUR-BO-10002352,2012-04-01,7
FUR-BO-10002352,2012-10-01,5
FUR-BO-10002352,2013-10-01,8
FUR-BO-10002352,2014-03-01,2
FUR-BO-10002352,2014-05-01,2
FUR-BO-10002378,2011-05-01,2
FUR-BO-10002378,2012-07-01,3
FUR-BO-10002378,2013-07-01,5
FUR-BO-10002378,2013-08-01,1
FUR-BO-10002378,2013-09-01,2
FUR-BO-10002383,2011-03-01,5
FUR-BO-10002383,2011-09-01,7
FUR-BO-10002383,2012-03-01,3
FUR-BO-10002383,2013-05-01,7
FUR-BO-10002383,2013-08-01,10
FUR-BO-10002383,2013-10-01,3
FUR-BO-10002383,2013-12-01,3
FUR-BO-10002383,2014-03-01,5
FUR-BO-10002383,2014-07-01,5
FUR-BO-10002387,2012-02-01,2
FUR-BO-10002387,2013-09-01,5
FUR-BO-10002387,2014-12-01,7
FUR-BO-10002390,2011-04-01,4
FUR-BO-10002390,2012-06-01,2
FUR-BO-10002390,2013-03-01,5
FUR-BO-10002390,2013-06-01,2
FUR-BO-10002390,2014-01-01,1
FUR-BO-10002390,2014-03-01,1
FUR-BO-10002390,2014-05-01,2
FUR-BO-10002423,2011-11-01,1
FUR-BO-10002423,2011-12-01,2
FUR-BO-10002423,2014-02-01,4
FUR-BO-10002444,2011-05-01,7
FUR-BO-10002444,2012-03-01,2
FUR-BO-10002444,2014-08-01,2
FUR-BO-10002462,2011-02-01,5
FUR-BO-10002462,2013-12-01,3
FUR-BO-10002462,2014-06-01,2
FUR-BO-10002462,2014-10-01,2
FUR-BO-10002471,2012-07-01,4
FUR-BO-10002471,2014-09-01,2
FUR-BO-10002471,2014-10-01,6
FUR-BO-10002471,2014-12-01,3
FUR-BO-10002510,2011-09-01,3
FUR-BO-10002510,2011-11-01,2
FUR-BO-10002510,2011-12-01,3
FUR-BO-10002510,2012-04-01,4
FUR-BO-10002510,2012-09-01,4
FUR-BO-10002510,2012-12-01,8
FUR-BO-10002510,2013-03-01,2
FUR-BO-10002510,2013-05-01,5
FUR-BO-10002510,2014-06-01,4
FUR-BO-10002510,2014-09-01,3
FUR-BO-10002529,2014-09-01,7
FUR-BO-10002545,2011-11-01,4
FUR-BO-10002545,2012-07-01,5
FUR-BO-10002545,2012-08-01,7
FUR-BO-10002545,2012-10-01,3
FUR-BO-10002545,2012-12-01,3
FUR-BO-10002545,2013-01-01,6
FUR-BO-10002545,2013-10-01,4
FUR-BO-10002545,2014-09-01,3
FUR-BO-10002574,2011-06-01,4
FUR-BO-10002580,2014-04-01,5
FUR-BO-10002580,2014-06-01,8
FUR-BO-10002580,2014-11-01,1
FUR-BO-10002592,2013-06-01,5
FUR-BO-10002598,2012-02-01,4
FUR-BO-10002598,2012-11-01,2
FUR-BO-10002598,2013-11-01,2
FUR-BO-10002598,2014-06-01,9
FUR-BO-10002598,2014-12-01,2
FUR-BO-10002613,2011-12-01,7
FUR-BO-10002613,2012-10-01,4
FUR-BO-10002613,2012-12-01,9
FUR-BO-10002613,2013-09-01,2
FUR-BO-10002613,2014-07-01,5
FUR-BO-10002632,2011-06-01,4
FUR-BO-10002632,2012-09-01,2
FUR-BO-10002632,2013-08-01,13
FUR-BO-10002632,2013-12-01,3
FUR-BO-10002632,2014-05-01,4
FUR-BO-10002632,2014-08-01,5
FUR-BO-10002679,2011-04-01,3
FUR-BO-10002679,2011-12-01,7
FUR-BO-10002679,2013-07-01,3
FUR-BO-10002679,2013-09-01,5
FUR-BO-10002679,2013-11-01,4
FUR-BO-10002679,2014-07-01,4
FUR-BO-10002679,2014-11-01,7
FUR-BO-10002679,2014-12-01,3
FUR-BO-10002680,2012-09-01,5
FUR-BO-10002680,2014-10-01,1
FUR-BO-10002682,2011-12-01,4
FUR-BO-10002682,2014-10-01,3
FUR-BO-10002708,2011-11-01,2
FUR-BO-10002708,2012-03-01,7
FUR-BO-10002708,2013-09-01,3
FUR-BO-10002708,2014-09-01,6
FUR-BO-10002736,2012-05-01,5
FUR-BO-10002736,2012-08-01,2
FUR-BO-10002736,2012-10-01,3
FUR-BO-10002736,2013-05-01,7
FUR-BO-10002736,2014-11-01,8
FUR-BO-10002738,2011-12-01,2
FUR-BO-10002738,2013-04-01,2
FUR-BO-10002738,2014-07-01,1
FUR-BO-10002738,2014-10-01,2
FUR-BO-10002740,2012-10-01,6
FUR-BO-10002740,2013-09-01,5
FUR-BO-10002740,2014-02-01,7
FUR-BO-10002766,2011-10-01,5
FUR-BO-10002766,2012-05-01,3
FUR-BO-10002766,2013-01-01,10
FUR-BO-10002766,2014-04-01,5
FUR-BO-10002766,2014-06-01,4
FUR-BO-10002766,2014-11-01,1
FUR-BO-10002781,2012-11-01,2
FUR-BO-10002781,2013-11-01,6
FUR-BO-10002781,2014-04-01,6
FUR-BO-10002781,2014-09-01,9
FUR-BO-10002782,2013-06-01,4
FUR-BO-10002782,2013-09-01,1
FUR-BO-10002782,2014-03-01,9
FUR-BO-10002782,2014-07-01,4
FUR-BO-10002782,2014-10-01,5
FUR-BO-10002793,2013-06-01,8
FUR-BO-10002793,2014-11-01,2
FUR-BO-10002812,2012-08-01,3
FUR-BO-10002812,2013-07-01,3
FUR-BO-10002812,2013-09-01,2
FUR-BO-10002812,2014-07-01,12
FUR-BO-10002812,2014-08-01,3
FUR-BO-10002819,2012-11-01,2
FUR-BO-10002819,2013-07-01,5
FUR-BO-10002819,2014-02-01,3
FUR-BO-10002819,2014-04-01,7
FUR-BO-10002819,2014-05-01,2
FUR-BO-10002819,2014-06-01,6
FUR-BO-10002824,2012-07-01,2
FUR-BO-10002824,2014-04-01,2
FUR-BO-10002824,2014-06-01,2
FUR-BO-10002852,2013-04-01,2
FUR-BO-10002853,2012-12-01,2
FUR-BO-10002853,2013-08-01,4
FUR-BO-10002853,2013-09-01,2
FUR-BO-10002853,2013-12-01,1
FUR-BO-10002866,2012-08-01,6
FUR-BO-10002889,2014-04-01,10
FUR-BO-10002889,2014-12-01,2
FUR-BO-10002892,2011-12-01,5
FUR-BO-10002892,2013-02-01,6
FUR-BO-10002892,2013-09-01,2
FUR-BO-10002892,2014-09-01,5
FUR-BO-10002892,2014-12-01,6
FUR-BO-10002906,2013-11-01,7
FUR-BO-10002906,2014-11-01,4
FUR-BO-10002916,2011-07-01,8
FUR-BO-10002916,2011-09-01,3
FUR-BO-10002916,2012-03-01,3
FUR-BO-10002916,2012-11-01,1
FUR-BO-10002926,2012-08-01,3
FUR-BO-10002926,2013-04-01,3
FUR-BO-10002936,2012-04-01,3
FUR-BO-10002936,2012-08-01,3
FUR-BO-10002936,2013-08-01,1
FUR-BO-10002936,2013-10-01,1
FUR-BO-10002936,2014-03-01,4
FUR-BO-10002964,2011-10-01,5
FUR-BO-10002964,2013-07-01,5
FUR-BO-10002964,2014-06-01,5
FUR-BO-10002968,2011-04-01,1
FUR-BO-10002968,2013-10-01,1
FUR-BO-10002968,2014-03-01,2
FUR-BO-10002968,2014-11-01,3
FUR-BO-10002975,2011-10-01,2
FUR-BO-10002975,2012-08-01,4
FUR-BO-10002975,2013-09-01,5
FUR-BO-10002975,2013-10-01,3
FUR-BO-10002975,2014-06-01,2
FUR-BO-10002981,2011-10-01,4
FUR-BO-10002981,2012-12-01,2
FUR-BO-10002981,2013-07-01,2
FUR-BO-10002981,2013-10-01,3
FUR-BO-10002981,2014-09-01,5
FUR-BO-10002981,2014-10-01,5
FUR-BO-10002981,2014-11-01,6
FUR-BO-10002985,2012-03-01,9
FUR-BO-10002985,2012-10-01,4
FUR-BO-10002985,2014-04-01,4
FUR-BO-10002990,2011-11-01,2
FUR-BO-10002990,2012-08-01,5
FUR-BO-10002990,2012-10-01,2
FUR-BO-10002990,2013-06-01,7
FUR-BO-10002990,2013-12-01,11
FUR-BO-10002992,2012-10-01,8
FUR-BO-10002992,2013-03-01,4
FUR-BO-10002992,2013-06-01,2
FUR-BO-10002992,2013-11-01,5
FUR-BO-10002992,2014-10-01,2
FUR-BO-10003007,2012-06-01,4
FUR-BO-10003007,2012-12-01,4
FUR-BO-10003007,2013-05-01,2
FUR-BO-10003007,2014-04-01,4
FUR-BO-10003007,2014-07-01,10
FUR-BO-10003022,2013-12-01,3
FUR-BO-10003022,2014-09-01,6
FUR-BO-10003022,2014-10-01,2
FUR-BO-10003028,2011-05-01,6
FUR-BO-10003028,2011-06-01,2
FUR-BO-10003028,2011-12-01,2
FUR-BO-10003028,2012-10-01,3
FUR-BO-10003028,2013-12-01,3
FUR-BO-10003028,2014-08-01,8
FUR-BO-10003029,2011-08-01,5
FUR-BO-10003029,2011-11-01,1
FUR-BO-10003029,2014-11-01,3
FUR-BO-10003034,2011-01-01,3
FUR-BO-10003034,2011-09-01,3
FUR-BO-10003034,2012-09-01,5
FUR-BO-10003034,2013-09-01,8
FUR-BO-10003034,2013-10-01,5
FUR-BO-10003034,2013-12-01,3
FUR-BO-10003034,2014-05-01,3
FUR-BO-10003034,2014-08-01,2
FUR-BO-10003034,2014-10-01,8
FUR-BO-10003043,2013-02-01,2
FUR-BO-10003043,2013-10-01,5
FUR-BO-10003046,2013-02-01,1
FUR-BO-10003046,2013-05-01,3
FUR-BO-10003046,2013-12-01,2
FUR-BO-10003046,2014-02-01,3
FUR-BO-10003046,2014-09-01,3
FUR-BO-10003046,2014-10-01,6
FUR-BO-10003078,2012-03-01,1
FUR-BO-10003078,2014-09-01,2
FUR-BO-10003086,2011-08-01,1
FUR-BO-10003086,2011-12-01,1
FUR-BO-10003086,2014-12-01,4
FUR-BO-10003103,2011-01-01,6
FUR-BO-10003103,2011-06-01,5
FUR-BO-10003103,2011-12-01,4
FUR-BO-10003103,2012-08-01,3
FUR-BO-10003103,2012-11-01,2
FUR-BO-10003103,2013-02-01,4
FUR-BO-10003103,2013-08-01,8
FUR-BO-10003103,2014-08-01,3
FUR-BO-10003103,2014-09-01,2
FUR-BO-10003103,2014-11-01,3
FUR-BO-10003106,2012-06-01,2
FUR-BO-10003106,2012-10-01,4
FUR-BO-10003106,2013-01-01,4
FUR-BO-10003106,2013-07-01,5
FUR-BO-10003106,2014-04-01,4
FUR-BO-10003106,2014-06-01,3
FUR-BO-10003106,2014-10-01,12
FUR-BO-10003112,2011-01-01,2
FUR-BO-10003112,2013-01-01,4
FUR-BO-10003126,2011-01-01,2
FUR-BO-10003126,2012-04-01,3
FUR-BO-10003126,2012-09-01,3
FUR-BO-10003126,2014-02-01,5
FUR-BO-10003159,2011-11-01,3
FUR-BO-10003159,2012-07-01,2
FUR-BO-10003159,2012-09-01,3
FUR-BO-10003159,2013-01-01,7
FUR-BO-10003159,2013-08-01,2
FUR-BO-10003159,2013-09-01,3
FUR-BO-10003159,2014-03-01,3
FUR-BO-10003159,2014-07-01,5
FUR-BO-10003159,2014-09-01,5
FUR-BO-10003159,2014-10-01,4
FUR-BO-10003159,2014-11-01,2
FUR-BO-10003159,2014-12-01,4
FUR-BO-10003174,2011-12-01,4
FUR-BO-10003181,2013-10-01,1
FUR-BO-10003185,2011-08-01,3
FUR-BO-10003185,2011-12-01,2
FUR-BO-10003185,2014-11-01,3
FUR-BO-10003199,2011-09-01,4
FUR-BO-10003199,2012-11-01,3
FUR-BO-10003199,2014-06-01,5
FUR-BO-10003199,2014-09-01,2
FUR-BO-10003206,2012-08-01,1
FUR-BO-10003206,2012-10-01,3
FUR-BO-10003206,2012-12-01,6
FUR-BO-10003206,2013-10-01,3
FUR-BO-10003206,2014-10-01,7
FUR-BO-10003221,2011-11-01,6
FUR-BO-10003221,2012-03-01,5
FUR-BO-10003221,2012-11-01,3
FUR-BO-10003221,2013-10-01,3
FUR-BO-10003221,2013-12-01,2
FUR-BO-10003221,2014-11-01,2
FUR-BO-10003272,2011-06-01,2
FUR-BO-10003272,2011-09-01,2
FUR-BO-10003272,2011-12-01,5
FUR-BO-10003272,2012-01-01,9
FUR-BO-10003272,2013-03-01,1
FUR-BO-10003272,2013-06-01,2
FUR-BO-10003282,2013-10-01,9
FUR-BO-10003282,2014-01-01,11
FUR-BO-10003284,2013-06-01,3
FUR-BO-10003284,2014-04-01,3
FUR-BO-10003284,2014-09-01,2
FUR-BO-10003284,2014-10-01,4
FUR-BO-10003287,2013-03-01,2
FUR-BO-10003287,2013-12-01,11
FUR-BO-10003287,2014-05-01,2
FUR-BO-10003291,2012-05-01,3
FUR-BO-10003291,2012-11-01,3
FUR-BO-10003291,2013-02-01,3
FUR-BO-10003291,2013-10-01,5
FUR-BO-10003291,2013-11-01,1
FUR-BO-10003291,2014-03-01,3
FUR-BO-10003291,2014-05-01,5
FUR-BO-10003297,2011-09-01,2
FUR-BO-10003297,2011-12-01,2
FUR-BO-10003297,2012-04-01,7
FUR-BO-10003297,2012-07-01,3
FUR-BO-10003297,2013-01-01,4
FUR-BO-10003297,2013-12-01,5
FUR-BO-10003297,2014-09-01,2
FUR-BO-10003297,2014-11-01,3
FUR-BO-10003301,2011-05-01,3
FUR-BO-10003301,2012-12-01,2
FUR-BO-10003301,2013-08-01,7
FUR-BO-10003301,2013-09-01,6
FUR-BO-10003301,2013-11-01,3
FUR-BO-10003301,2014-07-01,13
FUR-BO-10003320,2011-09-01,5
FUR-BO-10003320,2012-06-01,5
FUR-BO-10003320,2013-10-01,2
FUR-BO-10003323,2011-02-01,6
FUR-BO-10003323,2012-04-01,5
FUR-BO-10003323,2014-09-01,10
FUR-BO-10003323,2014-12-01,4
FUR-BO-10003326,2011-09-01,2
FUR-BO-10003326,2012-09-01,1
FUR-BO-10003326,2012-11-01,2
FUR-BO-10003326,2013-06-01,5
FUR-BO-10003326,2014-09-01,2
FUR-BO-10003333,2012-03-01,3
FUR-BO-10003333,2012-07-01,2
FUR-BO-10003333,2013-03-01,4
FUR-BO-10003383,2012-05-01,2
FUR-BO-10003384,2011-03-01,7
FUR-BO-10003384,2012-06-01,2
FUR-BO-10003384,2013-01-01,2
FUR-BO-10003386,2012-05-01,2
FUR-BO-10003404,2014-09-01,3
FUR-BO-10003404,2014-10-01,5
FUR-BO-10003408,2011-04-01,5
FUR-BO-10003408,2012-06-01,3
FUR-BO-10003408,2014-03-01,3
FUR-BO-10003408,2014-04-01,8
FUR-BO-10003433,2011-01-01,4
FUR-BO-10003433,2012-09-01,2
FUR-BO-10003433,2014-04-01,8
FUR-BO-10003438,2011-04-01,7
FUR-BO-10003438,2012-01-01,3
FUR-BO-10003438,2012-09-01,9
FUR-BO-10003438,2013-06-01,5
FUR-BO-10003438,2013-11-01,3
FUR-BO-10003438,2013-12-01,9
FUR-BO-10003438,2014-06-01,4
FUR-BO-10003438,2014-09-01,2
FUR-BO-10003438,2014-10-01,3
FUR-BO-10003438,2014-12-01,7
FUR-BO-10003441,2013-04-01,3
FUR-BO-10003441,2013-12-01,2
FUR-BO-10003441,2014-04-01,3
FUR-BO-10003441,2014-07-01,3
FUR-BO-10003441,2014-11-01,3
FUR-BO-10003441,2014-12-01,4
FUR-BO-10003450,2012-12-01,4
FUR-BO-10003450,2013-09-01,3
FUR-BO-10003450,2013-12-01,7
FUR-BO-10003463,2011-07-01,8
FUR-BO-10003463,2013-02-01,2
FUR-BO-10003463,2013-04-01,2
FUR-BO-10003463,2013-12-01,6
